cloud_account_id,cloud_device_id,cloud_timestamp,metadata,model,serial,system_status,system_status_int,timestamp,ncpm0x5,ncpm1x0,mcpm1x0,ncpm4x0,tpsize,mcpm2x5_aqi,mcpm10_aqi,mcpm10,ncpm10,fanspd,mcpm2x5,mcpm4x0,ncpm2x5,temp_c,rh_percent,device_id,device_name
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T02:02:00.512Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 02:00:59+00:00,19.0,21.0,2.0,21.0,0.49,8.0,2.0,2.0,21.0,6002.0,2.0,2.0,21.0,22.4,82.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T03:02:00.528Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 03:00:59+00:00,23.0,27.0,2.0,27.0,0.47,13.0,3.0,3.0,27.0,6004.0,3.0,3.0,27.0,22.9,82.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T04:02:00.551Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 04:00:59+00:00,26.0,30.0,3.0,30.0,0.49,13.0,3.0,3.0,30.0,5997.0,3.0,3.0,30.0,22.9,82.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T05:02:00.553Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 05:00:59+00:00,25.0,29.0,3.0,29.0,0.49,13.0,3.0,3.0,29.0,6000.0,3.0,3.0,29.0,22.4,83.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T06:02:00.573Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 06:00:59+00:00,19.0,21.0,2.0,21.0,0.47,8.0,2.0,2.0,21.0,6000.0,2.0,2.0,21.0,22.3,83.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T07:01:59.598Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 07:00:59+00:00,11.0,13.0,1.0,13.0,0.49,4.0,1.0,1.0,13.0,6008.0,1.0,1.0,13.0,21.9,83.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T08:01:59.626Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 08:00:59+00:00,12.0,14.0,1.0,14.0,0.47,4.0,1.0,1.0,14.0,6000.0,1.0,1.0,14.0,22.3,83.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T09:01:59.628Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 09:00:59+00:00,10.0,11.0,1.0,11.0,0.47,4.0,1.0,1.0,11.0,6007.0,1.0,1.0,11.0,22.0,84.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T10:01:59.637Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 10:00:59+00:00,3.0,3.0,0.0,3.0,0.5,0.0,0.0,0.0,3.0,5998.0,0.0,0.0,3.0,22.2,82.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T11:01:59.663Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 11:00:59+00:00,6.0,7.0,1.0,7.0,0.49,4.0,1.0,1.0,7.0,5998.0,1.0,1.0,7.0,22.0,83.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T12:01:59.669Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 12:00:59+00:00,15.0,17.0,2.0,17.0,0.5,8.0,2.0,2.0,17.0,5999.0,2.0,2.0,17.0,23.0,82.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T13:01:59.694Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 13:00:59+00:00,10.0,12.0,1.0,12.0,0.43,4.0,1.0,1.0,12.0,6003.0,1.0,1.0,12.0,23.4,81.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T14:01:59.671Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 14:00:59+00:00,11.0,12.0,1.0,12.0,0.45,4.0,1.0,1.0,12.0,6006.0,1.0,1.0,12.0,24.1,78.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T15:01:59.697Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 15:00:59+00:00,11.0,13.0,1.0,13.0,0.43,4.0,1.0,1.0,13.0,5994.0,1.0,1.0,13.0,25.3,76.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T16:01:59.697Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 16:00:59+00:00,12.0,14.0,1.0,14.0,0.43,4.0,1.0,1.0,14.0,6001.0,1.0,1.0,14.0,24.5,78.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T17:01:59.724Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 17:00:59+00:00,16.0,19.0,2.0,19.0,0.45,8.0,2.0,2.0,19.0,5997.0,2.0,2.0,19.0,27.1,68.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T18:01:59.731Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 18:00:59+00:00,12.0,14.0,1.0,14.0,0.46,8.0,2.0,2.0,14.0,6001.0,2.0,2.0,14.0,30.5,59.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T19:01:59.752Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 19:00:59+00:00,15.0,17.0,2.0,17.0,0.43,8.0,2.0,2.0,17.0,5998.0,2.0,2.0,17.0,32.9,52.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T20:01:59.784Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 20:00:59+00:00,17.0,20.0,2.0,20.0,0.47,8.0,2.0,2.0,20.0,6002.0,2.0,2.0,20.0,34.3,47.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T21:01:59.8Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 21:00:59+00:00,23.0,26.0,3.0,26.0,0.47,13.0,3.0,3.0,26.0,6002.0,3.0,3.0,26.0,29.1,58.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T22:01:59.812Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 22:00:59+00:00,21.0,24.0,2.0,24.0,0.44,8.0,2.0,2.0,24.0,6001.0,2.0,2.0,24.0,26.8,61.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-13T23:01:59.831Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-13 23:00:59+00:00,17.0,19.0,2.0,20.0,0.43,8.0,2.0,2.0,20.0,5998.0,2.0,2.0,20.0,26.9,59.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T00:01:00.852Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 00:00:00+00:00,19.0,21.0,2.0,21.0,0.49,8.0,2.0,2.0,21.0,5996.0,2.0,2.0,21.0,25.7,65.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T01:01:00.851Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 01:00:00+00:00,25.0,28.0,3.0,28.0,0.49,13.0,3.0,3.0,28.0,6001.0,3.0,3.0,28.0,24.1,71.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T02:01:00.862Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 02:00:00+00:00,24.0,28.0,3.0,28.0,0.47,13.0,3.0,3.0,28.0,5997.0,3.0,3.0,28.0,23.8,72.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T03:01:00.858Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 03:00:00+00:00,30.0,34.0,3.0,34.0,0.48,13.0,3.0,3.0,34.0,5994.0,3.0,3.0,34.0,22.9,74.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T04:01:00.872Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 04:00:00+00:00,30.0,34.0,3.0,34.0,0.5,13.0,3.0,3.0,34.0,6007.0,3.0,3.0,34.0,22.1,76.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T05:01:00.925Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 05:00:00+00:00,31.0,36.0,3.0,36.0,0.49,17.0,4.0,4.0,36.0,5993.0,4.0,4.0,36.0,21.8,77.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T06:01:00.911Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 06:00:00+00:00,38.0,43.0,4.0,43.0,0.5,17.0,4.0,4.0,43.0,6007.0,4.0,4.0,43.0,21.3,78.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T07:01:00.924Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 07:00:00+00:00,32.0,36.0,3.0,36.0,0.48,17.0,4.0,4.0,36.0,6003.0,4.0,4.0,36.0,21.0,78.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T08:01:00.953Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 08:00:00+00:00,33.0,38.0,3.0,38.0,0.47,17.0,4.0,4.0,38.0,6003.0,4.0,4.0,38.0,21.2,78.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T09:01:00.954Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 09:00:00+00:00,33.0,38.0,3.0,38.0,0.47,17.0,4.0,4.0,38.0,6007.0,4.0,4.0,38.0,21.0,78.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T10:01:00.97Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 10:00:00+00:00,54.0,62.0,6.0,63.0,0.56,21.0,5.0,5.0,63.0,6001.0,5.0,6.0,63.0,20.7,79.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T11:01:00.981Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 11:00:00+00:00,47.0,55.0,5.0,55.0,0.55,17.0,5.0,5.0,55.0,6004.0,4.0,6.0,55.0,21.2,78.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T12:01:00.993Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 12:00:00+00:00,76.0,88.0,8.0,89.0,0.56,33.0,7.0,8.0,89.0,5996.0,8.0,9.0,88.0,22.3,77.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T13:01:00.993Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 13:00:00+00:00,104.0,120.0,11.0,120.0,0.5,46.0,10.0,11.0,120.0,6003.0,11.0,12.0,120.0,23.7,74.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T14:01:01.036Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 14:00:00+00:00,62.0,71.0,7.0,71.0,0.48,25.0,6.0,6.0,71.0,6001.0,6.0,7.0,71.0,26.2,66.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T15:01:01.037Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 15:00:00+00:00,46.0,53.0,5.0,53.0,0.45,21.0,5.0,5.0,53.0,5999.0,5.0,6.0,53.0,29.2,57.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T16:01:01.073Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 16:00:00+00:00,25.0,29.0,3.0,29.0,0.43,13.0,3.0,3.0,29.0,6005.0,3.0,3.0,29.0,29.8,50.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T17:01:01.083Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 17:00:00+00:00,28.0,32.0,3.0,32.0,0.42,13.0,3.0,3.0,32.0,6003.0,3.0,3.0,32.0,31.1,47.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T18:01:01.094Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 18:00:00+00:00,40.0,46.0,4.0,46.0,0.43,17.0,4.0,4.0,46.0,6000.0,4.0,5.0,46.0,25.2,73.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T19:01:01.11Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 19:00:00+00:00,14.0,15.0,1.0,16.0,0.44,8.0,2.0,2.0,16.0,6003.0,2.0,2.0,16.0,25.0,68.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T20:01:01.112Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 20:00:00+00:00,19.0,22.0,2.0,22.0,0.45,8.0,2.0,2.0,22.0,6006.0,2.0,2.0,22.0,24.2,73.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T21:01:28.121Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 21:00:27+00:00,23.0,26.0,2.0,26.0,0.49,13.0,3.0,3.0,26.0,5999.0,3.0,3.0,26.0,22.7,77.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T22:01:28.172Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 22:00:27+00:00,26.0,30.0,3.0,30.0,0.47,13.0,3.0,3.0,30.0,6000.0,3.0,3.0,30.0,22.9,79.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-14T23:01:28.157Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-14 23:00:27+00:00,26.0,30.0,3.0,30.0,0.47,13.0,3.0,3.0,30.0,6003.0,3.0,3.0,30.0,23.9,76.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-15T00:01:28.189Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-15 00:00:27+00:00,26.0,30.0,3.0,30.0,0.44,13.0,3.0,3.0,30.0,6001.0,3.0,3.0,30.0,23.0,78.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-15T01:01:28.178Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-15 01:00:27+00:00,35.0,41.0,4.0,41.0,0.45,17.0,4.0,4.0,41.0,6000.0,4.0,4.0,41.0,22.6,78.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-15T02:01:28.178Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-15 02:00:27+00:00,42.0,48.0,4.0,48.0,0.48,17.0,4.0,4.0,48.0,6003.0,4.0,5.0,48.0,22.3,79.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-15T03:01:28.174Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-15 03:00:27+00:00,34.0,38.0,4.0,39.0,0.5,17.0,4.0,4.0,39.0,6005.0,4.0,4.0,39.0,22.2,79.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-15T04:01:28.202Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-15 04:00:27+00:00,38.0,44.0,4.0,44.0,0.48,17.0,4.0,4.0,44.0,5999.0,4.0,4.0,44.0,21.8,79.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-15T05:01:28.224Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-15 05:00:27+00:00,48.0,55.0,5.0,55.0,0.52,17.0,4.0,4.0,55.0,6003.0,4.0,5.0,55.0,22.0,79.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-15T06:01:28.231Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-15 06:00:27+00:00,37.0,42.0,4.0,42.0,0.5,17.0,4.0,4.0,42.0,6001.0,4.0,4.0,42.0,21.6,79.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-15T07:01:28.25Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-15 07:00:27+00:00,19.0,22.0,2.0,22.0,0.48,8.0,2.0,2.0,22.0,6000.0,2.0,2.0,22.0,21.1,80.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-15T08:01:28.265Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-15 08:00:27+00:00,31.0,35.0,3.0,36.0,0.51,13.0,3.0,3.0,36.0,6002.0,3.0,3.0,36.0,20.9,80.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-15T09:01:28.308Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-15 09:00:27+00:00,42.0,49.0,4.0,49.0,0.54,17.0,4.0,4.0,49.0,6004.0,4.0,5.0,49.0,21.1,80.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
